Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Luiz Haines Júnior, Gilcilene Sanchez De Paulo","As Relações da Viscosidade e do Tempo de Relaxação com a Pressão no OpenFOAM",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0240","",88,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0240","2359-0793","",,,,,0,0.00,0,2,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3887/3937",""
0,"Bruna T. S. Sozzo, Jaime E. M. Rivera","Otimização do parâmetro de divergência para solução do modelo de viga de Euler-Bernoull",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0290","",89,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0290","2359-0793","",,,,,0,0.00,0,2,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3746/3796",""
0,"João S. Andrade, Jurandir De O. Lopes, João Carlos De O. Souza","Um Algoritmo Inercial Inexato para Funções DC em Variedades de Hadamard",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0315","",90,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0315","2359-0793","",,,,,0,0.00,0,3,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3955/4005",""
0,"Francis F. C. Puma","Exponential Stability Results for a mixture of elastic solids with frictional dissipation",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0261","",91,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0261","2359-0793","",,,,,0,0.00,0,1,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3947/3997",""
0,"Daniel A. Gutierrez Pachas, Miguel Cutipa Coaquira","A finite difference approach to solve obstacle-type problems using complementarity models",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0230","",92,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0230","2359-0793","",,,,,0,0.00,0,2,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3957/4007",""
0,"Livea Cichito Esteves, Antonio Aparecido De Andrade, Linara Stéfani Facini","Corpos puros de grau 3 e aplicações",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0244","",94,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0244","2359-0793","",,,,,0,0.00,0,3,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3871/3921",""
0,"Paula Jaíne A. Da Silva, Luciano Dellier, Roberto F. Ausas, Gustavo C. Buscaglia, Stevens Paz","Aprendizado de estratégias de propulsão de micronadadores a baixo número de Reynolds",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0238","",95,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0238","2359-0793","",,,,,0,0.00,0,5,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3882/3932",""
0,"Noemi Zeraick Monteiro, Sandro Rodrigues Mazorche","Estudos Numéricos em um Modelo SIR Fracionário",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0260","",97,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0260","2359-0793","",,,,,0,0.00,0,2,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3824/3874",""
0,"Teodora Pinheiro Figueroa","Números Irracionais na Educação Básica: uma abordagem computacional",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0280","",98,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0280","2359-0793","",,,,,0,0.00,0,1,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3946/3996",""
0,"M. Moesia, J. Karam Filho, G. A. Giraldi","Discrete Logistic Growth Model with Capability to Go Backward in Time, Based on Successive Operations",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0247","",99,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0247","2359-0793","",,,,,0,0.00,0,3,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3884/3934",""
0,"Ighor O. M. Rimes, Augusto C. de C. Barbosa, Carlos A. de Moura, Cristiane O. Faria","Uma abordagem educacional da modelagem matemática aplicada ao preço da moeda Bitcoin",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0323","",100,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0323","2359-0793","",,,,,0,0.00,0,4,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3855/3905",""
0,"Michelle Lau, Zochil Gonzalez Arenas","Expressão fechada para o vetor de tamanho final da epidemia para um modelo SIR estocástico",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0262","",101,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0262","2359-0793","",,,,,0,0.00,0,2,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3949/3999",""
0,"Marina V. Alencar, Diego N. da Silva Silva, Edilaine M. Soler","Uma Abordagem de Resolução para o Problema de Fluxo de Potência Ótimo não Diferenciável com Restrições Disjuntivas e Acoplamento de Dispositivos FACTS",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0322","",102,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0322","2359-0793","",,,,,0,0.00,0,3,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3793/3843",""
0,"Irineu L. Palhares Junior, Cassio M. Oishi, Fabiano Ruano Neto","Verificação numérica dos resultados assintóticos do escoamento viscoelástico Giesekus para o problema da contração 4:1",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0327","",103,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0327","2359-0793","",,,,,0,0.00,0,3,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3801/3851",""
