Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Bruno César Nogueira, Luiz Satoru Ochi","Last-Mile Delivery no contexto de Cidades Inteligentes e Logística Sustentável",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175031","",273,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175031","2965-1476","",,,,,0,0.00,0,2,2,"","",""
0,"Jessyca Samarithana Ferreira Aires, Caroline Maria de Miranda Mota, Arthur Pimentel Gomes de Souza, Leonam Costa Braz, Ciro Figueiredo, Silas Nogueira de Melo","Análise GIS-MCDA do risco de ocorrência de incêndios florestais: um estudo de caso no município de Lábrea , Amazonas",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175035","",274,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175035","2965-1476","",,,,,0,0.00,0,6,2,"","",""
0,"Frederic Menezes Ferreira, Bruno Feres de Souza, Alexandre César Muniz de Oliveira, Kenneth N Brown","Self-Optimising Manufacturing Network: an Online Optimization Problem Decided by Reinforcement Learning",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175124","",275,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175124","2965-1476","",,,,,0,0.00,0,4,2,"","",""
0,"Gustavo Barbi Vieira, Ygor Logullo de Souza, Amanda Cecília Simões da Silva, Jônatas Araújo de Almeida, Mischel Carmen Neyra Belderrain","Selecting Initiatives for SolidWaste Collection using VFT as a PSM",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175133","",276,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175133","2965-1476","",,,,,0,0.00,0,5,2,"","",""
0,"Vivían Sandriny Silva de Andrade, Daniele Darlane de Souza Lima, Janaina da Silva Santos, Marina Dantas de Oliveira Duarte","APLICAÇÃO DO VALUE-FOCUSED THINKING COMO FERRAMENTA PARA APRIMORAR UM PROCESSO LICITATÓRIO",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175051","",277,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175051","2965-1476","",,,,,0,0.00,0,4,2,"","",""
0,"Beatriz Martins Bassi, Franklina M. B. Toledo, Larissa Tebaldi de Oliveira","O Problema do Ônibus Escolar Caminhante num Contexto Brasileiro",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-174965","",278,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-174965","2965-1476","",,,,,0,0.00,0,3,2,"","",""
0,"Igor Pinheiro de Araújo Costa, Miguel Ângelo Lellis Moreira, Luiz Paulo Fávero, Carlos Francisco Simões Gomes, Marcos Santos","Análise do potencial militar de países por meio de algoritmos não supervisionados de Machine Learning",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-174787","",279,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-174787","2965-1476","",,,,,0,0.00,0,5,2,"","",""
0,"Carlos Vinícius Gomes Costa Lima, Isac Costa","Processos Reversı́veis em Grafos Densos",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175214","",280,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175214","2965-1476","",,,,,0,0.00,0,2,2,"","",""
0,"Emerson Costa, Leandro Resendo, Cristina Klippel Dominicini","MODELO ILP PARA INVESTIGAR DA IMPLANTAÇÃO DE INSTÂNCIAS DE VNF EM UMA REDE COM ROTEAMENTO POR SEGMENTO",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-174814","",281,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-174814","2965-1476","",,,,,0,0.00,0,3,2,"","",""
0,"Eduardo B. M. Barbosa, Edson Luiz França Senne","APROXIMAÇÃO HEURÍSTICA DA MÉDIA AMOSTRAL PARA PROBLEMAS DE OTIMIZAÇÃO SOB INCERTEZA",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-174908","",282,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-174908","2965-1476","",,,,,0,0.00,0,2,2,"","",""
0,"Mariana Ferreira de Carvalho Chaves, Thiago Alves de Queiroz","PROBLEMA DE ALOCAÇÃO DE SALAS: ESTUDO DE CASO NA UNIVERSIDADE FEDERAL DE CATALÃO",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175071","",283,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175071","2965-1476","",,,,,0,0.00,0,2,2,"","",""
0,"Anderson da Silva Coutinho, Rafael Sobral de Morais, Anand Subramanian, Matheus Silva, Oscar Porto","Um método de duas fases para otimização do layout de um centro oncológico de referência na América Latina",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175137","",284,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175137","2965-1476","",,,,,0,0.00,0,5,2,"","",""
0,"Rafael dos Santos Conversano, David Kennedy de Souza dos Santos, Matheus Protásio do Nascimento, Amanda Cecília Simões da Silva, Mischel Carmen Neyra Belderrain","ESTRUTURAÇÃO DO PROBLEMA DE SUBJETIVIDADE DA CLASSIFICAÇÃO DE RISCO NO CONTEXTO DA FORÇA AÉREA BRASILEIRA",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175019","",285,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175019","2965-1476","",,,,,0,0.00,0,5,2,"","",""
0,"Guilherme de Souza Ferreira, Geraldo Robson Mateus, Martin Ravetti","A Hybrid Flow Shop Scheduling: A Comparative Analysis of Minimizing Carbon Emission and Minimizing the Total Completion Time",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175152","",286,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175152","2965-1476","",,,,,0,0.00,0,3,2,"","",""
0,"Silvia Dianne Florez Carreno, Carlos Julián Muñoz Quiroga, Washington Alves de Oliveira, Diego Jacinto Fiorotto","Designação de módulos transmissores-receptores para implementação de telemetria remota em cultivos agrícolas",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-174911","",287,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-174911","2965-1476","",,,,,0,0.00,0,4,2,"","",""
0,"Ana Paula Martins Guimarães Mutz, Leandro Resendo, Filipe Wall Mutz","Heurísticas para Otimização de um Problema de Transporte interconectado a um Problema Agendamento de Tarefas: Estudo de Caso da Colheita Florestal",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-174981","",288,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-174981","2965-1476","",,,,,0,0.00,0,3,2,"","",""
0,"Cássio Aquino Rocha, Alfredo Lima, Rian Pinheiro, Bruno Nogueira","Formulação matemática para o problema de orientação com seleção de hotéis e janelas de tempo",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175077","",289,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175077","2965-1476","",,,,,0,0.00,0,4,2,"","",""
