comp_id,sigla,nome,siglas_alt,nomes_alt,sociedade,avaliacao,origem,ieee_id,sol_id,gs_id,dblp_id
CompID900156,CATE,Computers and Advanced Technology in Education,CATE,Computers and Advanced Technology in Education,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,cate
CompID900157,CAV,International Conference on Computer Aided Verification,CAV,International Conference on Computer Aided Verification,,Top10,Qualis 2017-2020|SBC CE-2024,,,qgBvh59sjMQJ.2019,
CompID900158,CBA,Congresso Brasileiro de Automática,CBA,Congresso Brasileiro de Automática,,Recommended,Qualis 2017-2020|SBC CE-2024,,,dV-L3bCgyPcJ.2024,
CompID900159,CBEB,Congresso Brasileiro de Engenharia Biomédica,CBEB,Congresso Brasileiro de Engenharia Biomédica,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID900160,CBI,IEEE Conference on Business Informatics,CBI,IEEE Conference on Business Informatics,,Top20,Qualis 2017-2020|SBC CE-2024,,,EBKFsSXXhfYJ.2024,cbi
CompID900161,CBIC,Congresso Brasileiro de Inteligência Computacional,CBIC,Brazilian Congress on Computational Intelligence,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID900162,CBIS,Congresso Brasileiro de Informática em Saúde,CBIS,Congresso Brasileiro de Informática em Saúde,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID900163,CBMI,International Workshop on Content-Based Multimedia Indexing,CBMI,International Workshop on Content-Based Multimedia Indexing,,Recommended,Qualis 2017-2020|SBC CE-2024,,,nZ1bm2kqGmUJ.2023,cbmi
CompID900164,CBMS,International Symposium on Computer-Based Medical Systems,CBMS,IEEE International Symposium on Computer-Based Medical Systems|IEEE Symposium on Computer-Based Medical Systems,,Top10,Qualis 2017-2020|SBC CE-2024,,,cFvi1RZjX1gJ.2024,cbms
CompID900165,CBS,IEEE International Conference on Cyborg and Bionic Systems,CBS,Congresso Brasileiro de Sistemas|IEEE International Conference on Cyborg and Bionic Systems,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID900166,CBSF,Congresso Brasileiro de Sistemas Fuzzy,,,,,Qualis 2017-2020,,,,
CompID900167,CBSoft,Brazilian Conference on Software: Theory and Practice,CBSoft,Brazilian Conference on Software: Theory and Practice|Congresso Brasileiro de Software: Teoria e Prática (CBSoft),,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID900168,CBTMS,Congresso Brasileiro de Telemedicina e Telesaúde,CBTMS,Congresso Brasileiro de Telemedicina e Telesaúde,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID900169,CC,International Conference on Compiler Construction,CC,International Conference on Compiler Construction,,Top10,Qualis 2017-2020|SBC CE-2024,,,,cc
CompID900170,CCC,IEEE Conference on Computational Complexity,CCC,IEEE Conference on Computational Complexity,,Top20,Qualis 2017-2020|SBC CE-2024,,,VHvULLS5ORIJ.2024,coco
CompID900171,CCCG,Canadian Conference on Computational Geometry,,,,,Qualis 2017-2020,,,,
CompID900172,CCECE,Canadian Conference on Electrical and Computer Engineering,,,,,Qualis 2017-2020,,,,
CompID900173,CCGRID,"IEEE/ACM International Symposium on Cluster, Cloud and Grid Computing",CCGRID|CCGrid,"IEEE/ACM International Symposium on Cluster, Cloud and Grid Computing|IEEE/ACM International Symposium on Cluster, Cloud, and Grid Computing",,Top10,Qualis 2017-2020|SBC CE-2024,,,,ccgrid
CompID900174,CCNC,Annual IEEE Consumer Communications & Networking Conference,CCNC,Annual IEEE Consumer Communications & Networking Conference,,Recommended,Qualis 2017-2020|SBC CE-2024,,,IzHKIKh35TsJ.2023,ccnc
CompID900175,CCS,ACM Symposium on Computer and Communications Security,CCS,ACM Symposium on Computer and Communications Security,,Recommended,Qualis 2017-2020|SBC CE-2024,,,Pg42P_rbavwJ.2023,ccs
CompID900176,CCSI,Workshop on Core Computations on Spatial Information,CCSI,Workshop on Core Computations on Spatial Information,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID900177,CDC,IEEE Conference on Decision and Control,CDC,IEEE Conference on Decision and Control,,Recommended,Qualis 2017-2020|SBC CE-2024,,,1dJxuEkKfpEJ.2020,
CompID900178,CDH,International Conference on Digital Health,,,,,Qualis 2017-2020,,,,
CompID900179,CDVE,"International Conference on Cooperative Design, Visualization, and Engineering",CDVE,"CDVE - International Conference on Cooperative Design, Visualization, and Engineering",,Top20,Qualis 2017-2020|SBC CE-2024,,,,
CompID900180,CEC,IEEE Congress on Evolutionary Computation,CEC,IEEE Congress on Evolutionary Computation,,Top10,Qualis 2017-2020|SBC CE-2024,,,ThxTsNVxvT8J.2024,cec
CompID900181,CECC,Central European Cybersecurity Conference,,,,,Qualis 2017-2020,,,,
CompID900182,CELDA,Cognition and Exploratory Learning in Digital Age,CELDA,Cognition and Exploratory Learning in Digital Age,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,iadiscelda
CompID900183,CENTERIS,Conference on ENTERprise Information Systems,CENTERIS,Conference on ENTERprise Information Systems|International Conference on Enterprise Information Systems,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,centeris
CompID900184,CESI,International Workshop on Conducting Empirical Studies in Industry,,,,,Qualis 2017-2020,,,,
CompID900185,CF,ACM International Conference on Computing Frontiers,,,,,Qualis 2017-2020,,,,
CompID900186,CGI,Computer Graphics International Conference,CGI,Computer Graphics International Conference,,Top20,Qualis 2017-2020|SBC CE-2024,,,Eta5Rw7ikZgJ.2024,cgi
CompID900187,CGO,International Symposium on Code Generation and Optimization,CGO,International Symposium on Code Generation and Optimization,,Top10,Qualis 2017-2020|SBC CE-2024,,,ol9-bwToVWEJ.2024,cgo
CompID900188,CHASE,International Workshop on Cooperative and Human Aspects of Software Engineering,CHASE,CHASE - International Workshop on Cooperative and Human Aspects of Software Engineering|International Conference on Cooperative and Human Aspects of Software Engineering|International Workshop on Cooperative and Human Aspects of Software Engineering,,Top20,Qualis 2017-2020|SBC CE-2024,,,,
CompID900189,CHES,Conference on Cryptographic Hardware and Embedded Systems,CHES,Conference on Cryptographic Hardware and Embedded Systems|Workshop on Cryptographic Hardware and Embedded Systems,,Recommended,Qualis 2017-2020|SBC CE-2024,,,fxQZq2l4GcMJ.2019,ches
CompID900190,CHI,ACM SIGKDD Conference on Knowledge Discovery and Data Mining,CHI,ACM Conference on Human Factors in Computing Systems|CHI - ACM Conference on Human Factors in Computing Systems,,Top10,Qualis 2017-2020|SBC CE-2024,,,,
CompID900191,CHIIR,Conference on Human Information Interaction and Retrieval,CHIIR,Conference on Human Information Interaction and Retrieval,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,chiir
CompID900192,CHIPlay,ACM SIGCHI Annual Symposium on Computer-Human Interaction in Play,CHIPlay,ACM Annual Symposium on Computer-Human Interaction in Play,,Top10,Qualis 2017-2020|SBC CE-2024,,,,chiplay
CompID900193,CIAC,International Conference on Algorithms and Complexity,CIAC,International Conference on Algorithms and Complexity,,Recommended,Qualis 2017-2020|SBC CE-2024,,,3cSHcC5AA7QJ.2020,ciac
CompID900194,CIARP,Iberoamerican Congress on Pattern Recognition,CIARP,Iberoamerican Congress on Pattern Recognition,,Top20,Qualis 2017-2020|SBC CE-2024,,,#NAME?,ciarp
CompID900195,CIBCB,IEEE Conference on Computational Intelligence in Bioinformatics and Computational Biology,CIBCB,IEEE Symposium on Computational Intelligence in Bioinformatics and Computational Biology,,Top10,Qualis 2017-2020|SBC CE-2024,,,ybNREko_Be0J.2019,
CompID900196,CIbSE,Conferencia Iberoamericana de Software Engineering,CIbSE,Conferencia Iberoamericana de Software Engineering|Iberoamerican Conference on Software Engineering,,Top20,Qualis 2017-2020|SBC CE-2024,,,Jh0oWyA5hnEJ.2024,cibse
CompID900197,CIC,International Conference on Collaboration and Internet Computing,CIC,ACM International Conference on Collaboration and Internet Computing,,Top20,Qualis 2017-2020|SBC CE-2024,,,,
CompID900198,CICC,IEEE Custom Integrated Circuits Conference,CICC,IEEE Custom Integrated Circuits Conference,,Recommended,Qualis 2017-2020|SBC CE-2024,,,yHnzH6ndKgwJ.2024,cicc
CompID900199,CICLING,International Conference on Intelligent Text Processing and Computational Linguistics,CICLING|CICLing,International Conference on Intelligent Text Processing and Computational Linguistics,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,cicling
CompID900200,CIDI,Congresso Internacional de Design da Informação,CIDI,Congresso Internacional de Design da Informação,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID900201,CIDM,Symposium on Computational Intelligence and Data Mining,CIDM,Symposium on Computational Intelligence and Data Mining,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,cidm
CompID900202,CIDR,Biennial Conference on Innovative Data Systems Research,CIDR,Biennial Conference on Innovative Data Systems Research,,Top10,Qualis 2017-2020|SBC CE-2024,,,,cidr
CompID900203,CIG,IEEE Conference on Computational Intelligence and Games,CIG,IEEE Conference on Computational Intelligence and Games,,Recommended,Qualis 2017-2020|SBC CE-2024,,,HU8fT-f-Q8YJ.2024,cig
CompID900204,CIKM,ACM International Conference on Information and Knowledge Management,CIKM,ACM International Conference on Information and Knowledge Management,,Top10,Qualis 2017-2020|SBC CE-2024,,,V-IMg2OTpU8J.2024,cikm
CompID900205,CILAMCE,Iberian Latin American Congress on Computational Methods,CILAMCE,Iberian Latin American Congress on Computational Methods|Ibero-Latin American Congress on Computational Methods in Engineering,,Recommended,Qualis 2017-2020|SBC CE-2024,,,lPvkMWc1mQ8J.2024,
CompID900206,CISCI,"Conferencia Iberoamericana en Sistemas, Cibernética e Informática",,,,,Qualis 2017-2020,,,,
CompID900207,CISIS,"International Conference on Complex, Intelligent, and Software Intensive Systems",,,,,Qualis 2017-2020,,,,
CompID900208,CISTI,Iberian Conference on Information Systems and Technologies,CISTI,Iberian Conference on Information Systems and Technologies,,Recommended,Qualis 2017-2020|SBC CE-2024,,,8MjqfFw7-w4J.2024,
CompID900209,CIT,IEEE International Conference on Computer and Information Technology,CIT,IEEE International Conference on Computer and Information Technology|International Conference on Information Technology (ICIT) – Conference on Information Technology (CIT),,Recommended,Qualis 2017-2020|SBC CE-2024,,,,cit
CompID900210,CITS,"International Conference on Computer, Information, and Telecommunication Systems",CITS,"International Conference on Computer, Information, and Telecommunication Systems",,Recommended,Qualis 2017-2020|SBC CE-2024,,,FdZkG8N8jboJ.2024,cits
CompID900211,CL,Corpus Linguistics Conference,CL,Corpus Linguistics Conference,,Top20,Qualis 2017-2020|SBC CE-2024,,,,
CompID900212,CLAIO,Latin-Ibero-American Conference on Operations Research,CLAIO,Latin-Ibero-American Conference on Operations Research,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID900213,CLEF,Conference and Labs of the Evaluation Forum,CLEF,Conference and Labs of the Evaluation Forum,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,clef
CompID900214,CLEI,Conferencia Latinoamericana de Informática,CLEI,Conferencia Latinoamericana En Informatica|Conferencia Latinoamericana En Informatica (CLEI)|Conferencia Latinoamericana de Informática|Conferencia Latinoamericana de Informática / Conferencia Latinoamericana En Informatica|Latin American Computing Conference,,Recommended,Qualis 2017-2020|SBC CE-2024,,,ThEGj_a76ZUJ.2024,clei
CompID900215,CLIHC,Latin American Conference on Human Computer Interaction,CLIHC,Latin American Conference on Human Computer Interaction,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID900216,CLOSER,International Conference on Cloud Computing and Services Science,CLOSER,International Conference on Cloud Computing and Services Science,,Top20,Qualis 2017-2020|SBC CE-2024,,,hltkuBaF_uEJ.2024,closer
CompID900217,CLOUD,IEEE International Conference on Cloud Computing,CLOUD,IEEE International Conference on Cloud Computing,,Recommended,Qualis 2017-2020|SBC CE-2024,,,ioohKoS5imcJ.2024,IEEEcloud
CompID900218,CloudCom,IEEE International Conference on Cloud Computing Technology and Science,CLOUDCOM|CloudCom,"IEEE International Conference on Cloud Computing Technology and Science|IEEE International Conference on Cloud Computing, Technology and Science",,Recommended,Qualis 2017-2020|SBC CE-2024,,,aNZ314HiR4YJ.2024,cloudcom
CompID900219,CLOUDCOMPUTING-IARIA,"IARIA International Conference on Cloud Computing, GRIDs, and Virtualization",,,,,Qualis 2017-2020,,,,
CompID900220,CLOUDDB,IEEE International workshop on Cloud data management,,,,,Qualis 2017-2020,,,,
CompID900221,CloudNet,IEEE International Conference on Cloud Networking,CloudNet,IEEE International Conference on Cloud Networking,,Recommended,Qualis 2017-2020|SBC CE-2024,,,xDYTOighRhwJ.2024,cloudnet
CompID900222,CLOUDTECH,International Conference on Cloud Computing Technologies and Applications,CLOUDTECH,International Conference on Cloud Computing Technologies and Applications|International Conference on Cloud Computing and Artificial Intelligence: Technologies and Applications (CloudTech),,Recommended,Qualis 2017-2020|SBC CE-2024,,,,cloudtech
CompID900223,CLUSTER,IEEE International Conference on Cluster Computing,CLUSTER,IEEE International Conference on Cluster Computing,,Recommended,Qualis 2017-2020|SBC CE-2024,,,55hG19HkCfUJ.2024,cluster
CompID900224,CMMR,International Symposium on Computer Music Multidisciplinary Research,CMMR,International Symposium on Computer Music Multidisciplinary Research,,Top10,Qualis 2017-2020|SBC CE-2024,,,,
CompID900225,CMN,Congress on Numerical Methods in Engineering,CMN,Congress on Numerical Methods in Engineering,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID900226,CNMAC,Congresso Nacional de Matemática Aplicada e Computacional,CNMAC,Congresso Nacional de Matemática Aplicada e Computacional,SBMAC,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID900227,CNS,IEEE Conference on Communications and Network Security,CNS,IEEE Conference on Communications and Network Security,,Recommended,Qualis 2017-2020|SBC CE-2024,,,nZuTYevUj1wJ.2024,cns
CompID900228,CNSM,International Conference on Network and Service Management,CNSM,International Conference on Network and Service Management,,Recommended,Qualis 2017-2020|SBC CE-2024,,,D9Ngi53e3FUJ.2023,cnsm
CompID900229,CoARCH,Workshop On Computing Techniques For Spatio-Temporal Data in Archaeology And Cultural Heritage,CoARCH,Workshop On Computing Techniques For Spatio-Temporal Data in Archaeology And Cultural Heritage,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID900230,COCOA,International Conference on Combinatorial Optimization and Applications,COCOA,International Conference on Combinatorial Optimization and Applications,,Recommended,Qualis 2017-2020|SBC CE-2024,,,xFmuhcLxNaUJ.2024,cocoa
CompID900231,COCOON,International Computing and Combinatorics Conference,COCOON,International Computing and Combinatorics Conference,,Recommended,Qualis 2017-2020|SBC CE-2024,,,nuQnbkFkrG0J.2024,cocoon
CompID900232,CODASPY,ACM Conference on Data and Application Security and Privacy,CODASPY,ACM Conference on Data and Application Security and Privacy,,Recommended,Qualis 2017-2020|SBC CE-2024,,,LWRwHw7mGBMJ.2024,codaspy
CompID900233,CODES+ISS,IEEE/ACM/IFIP International Conference on Hardware/Software Codesign and System Synthesis,,,,,Qualis 2017-2020,,,,
CompID900234,COG,IEEE Conference on Games,CoG, IEEE Conference on Games|Conference on Games,,Top10,Qualis 2017-2020|SBC CE-2024,,,,
CompID900235,COGNISE,International Workshop on Cognitive Aspects of Information Systems Engineering,,,,,Qualis 2017-2020,,,,
CompID900236,COGSCI,Annual Meeting of the Cognitive Science Society,COGSCI,Annual Meeting of the Cognitive Science Society,,Recommended,Qualis 2017-2020|SBC CE-2024,,,e23jKy7NXr8J.2024,cogsci
CompID900237,CogSIMA,IEEE International Multi-Disciplinary Conference on Cognitive Methods in Situation Awareness and Decision Support,,,,,Qualis 2017-2020,,,,
CompID900238,ColCACI,IEEE Colombian Conference on Applications in Computational Intelligence,,,,,Qualis 2017-2020,,,,
