comp_id,sigla,nome,siglas_alt,nomes_alt,sociedade,avaliacao,origem,ieee_id,sol_id,gs_id,dblp_id
CompID900837,ITHET,International Conference on Information Technology Based Higher Education and Training,,,,,Qualis 2017-2020,,,,
CompID900838,ITICSE,Conference on Innovation and Technology in Computer Science Education,,,,,Qualis 2017-2020,,,,
CompID900839,ITNG,International Conference on Information Technology : New Generations,,,,,Qualis 2017-2020,,,,
CompID900840,ITP,International Conference on Interactive Theorem Proving,,,,,Qualis 2017-2020,,,,
CompID900841,ITS,International Conference on Intelligent Tutoring Systems,,,,,Qualis 2017-2020,,,,
CompID900842,ITSC,IEEE International Conference on Intelligent Transportation Systems,,,,,Qualis 2017-2020,,,,
CompID900843,ITSS,Interactive Tabletops and Surfaces,,,,,Qualis 2017-2020,,,,
CompID900844,IUI,International Conference on Intelligent User Interfaces,,,,,Qualis 2017-2020,,,,
CompID900845,IV,International Conference on Information Visualization,,,,,Qualis 2017-2020,,,,
CompID900846,IVA,International Conference on Intelligent Virtual Agents,,,,,Qualis 2017-2020,,,,
CompID900847,IVAPP,International Conference on Information Visualization Theory and Applications,,,,,Qualis 2017-2020,,,,
CompID900848,IWANN,International Work-Conference on Artificial Neural Networks,,,,,Qualis 2017-2020,,,,
CompID900849,IWBBIO,International Work-Conference on Bioinformatics and Biomedical Engineering,,,,,Qualis 2017-2020,,,,
CompID900850,IWBF,International Workshop on Biometrics and Forensics,,,,,Qualis 2017-2020,,,,
CompID900851,IWCMC,International Wireless Communications and Mobile Computing Conference,,,,,Qualis 2017-2020,,,,
CompID900852,IWCS,International Workshop on Computational Semantics,,,,,Qualis 2017-2020,,,,
CompID900853,IWCTS,International Workshop on Computational Transportation Science,,,,,Qualis 2017-2020,,,,
CompID900854,IWGS,ACM Workshop on GeoStreaming,,,,,Qualis 2017-2020,,,,
CompID900855,IWOCA,International Workshop on Combinatorial Algorithms,,,,,Qualis 2017-2020,,,,
CompID900856,IWOMP,International Workshop on OpenMP,,,,,Qualis 2017-2020,,,,
CompID900857,IWS,Iberchip Workshop,,,,,Qualis 2017-2020,,,,
CompID900858,IWSECO,International Workshop on Software Ecosystems,,,,,Qualis 2017-2020,,,,
CompID900859,IWSSIP,"International Conference on Systems, Signals and Image Processing",,,,,Qualis 2017-2020,,,,
CompID900860,jAUTI,Iberoamerican Conference on Applications and Usability of Interactive TV,,,,,Qualis 2017-2020,,,,
CompID900861,JCDL,ACM/IEEE Joint Conference on Digital Libraries,,,,,Qualis 2017-2020,,,,
CompID900862,JCSG,Joint International Conference on Serious Games,,,,,Qualis 2017-2020,,,,
CompID900863,JSSPP,Workshop on Job Scheduling Strategies for Parallel Processing,,,,,Qualis 2017-2020,,,,
CompID900864,JURIX,International Conference on Legal Knowledge and Information Systems,,,,,Qualis 2017-2020,,,,
CompID900865,KDD,ACM SIGKDD Conference on Knowledge Discovery and Data Mining,,,,,Qualis 2017-2020,,,,
CompID900866,KDIR,International Conference on Knowledge Discovery and Information Retrieval,,,,,Qualis 2017-2020,,,,
CompID900867,KDMILE,"Symposium on Knowledge Discovery, Mining and Learning",,,,,Qualis 2017-2020,,,,
CompID900868,KEPS,Workshop on Knowledge Engineering for Planning and Scheduling,,,,,Qualis 2017-2020,,,,
CompID900869,KES,International Conference on Knowledge-Based and Intelligent Information & Engineering Systems,,,,,Qualis 2017-2020,,,,
CompID900870,KESAMSTA,International KES Conference on Agents and Multi-Agent Systems: Technologies and Applications,,,,,Qualis 2017-2020,,,,
CompID900871,KESW,International Conference on Knowledge Engineering and Semantic Web,,,,,Qualis 2017-2020,,,,
CompID900872,KMO,International Conference on Knowledge Management in Organizations,,,,,Qualis 2017-2020,,,,
CompID900873,KR,International Conference on Principles of Knowledge Representation and Reasoning,,,,,Qualis 2017-2020,,,,
CompID900874,L@S,ACM Conference on Learning @ Scale,,,,,Qualis 2017-2020,,,,
CompID900875,LA-CCI,Latin American Conference on Computational Intelligence,,,,,Qualis 2017-2020,,,,
CompID900876,LAC,Linux Audio Conference,,,,,Qualis 2017-2020,,,,
CompID900877,LACLO,Latin American Conference on Learning Objects and Technologies,,,,,Qualis 2017-2020,,,,
CompID900878,LADC,Latin-American Symposium on Dependable Computing,,,,,Qualis 2017-2020,,,,
CompID900879,LAGIRS,IEEE Latin American GRSS & ISPRS Remote Sensing Conference,,,,,Qualis 2017-2020,,,,
CompID900880,LAGOS,"Latin-American Algorithms, Graphs and Optimization Symposium",,,,,Qualis 2017-2020,,,,
CompID900881,LAK,International Learning Analytics and Knowledge Conference,,,,,Qualis 2017-2020,,,,
CompID900882,LANC,Latin American Networking Conference,,,,,Qualis 2017-2020,,,,
CompID900883,LANMAN,IEEE International Symposium on Local and Metropolitan Area Networks,,,,,Qualis 2017-2020,,,,
CompID900884,LANOMS,Latin American Network Operations and Management Symposium,,,,,Qualis 2017-2020,,,,
CompID900885,LARS,IEEE Latin American Robotics Symposium,,,,,Qualis 2017-2020,,,,
CompID900886,LASCAS,IEEE Latin American Symposium on Circuits and Systems,,,,,Qualis 2017-2020,,,,
CompID900887,LATIN,Latin American Theoretical Informatics Symposium,,,,,Qualis 2017-2020,,,,
CompID900888,LATINCLOUD,IEEE Latin America Conference on Cloud Computing and Communications,,,,,Qualis 2017-2020,,,,
CompID900889,LATINCOM,IEEE Latin-American Conference on Communications,,,,,Qualis 2017-2020,,,,
CompID900890,LATINCRYPT,International Conference on Cryptology and Information Security in Latin America,,,,,Qualis 2017-2020,,,,
CompID900891,LATINOWARE,Congresso Latino-americano de Software Livre e Tecnologias Abertas,,,,,Qualis 2017-2020,,,,
CompID900892,LATS,IEEE Latin American Test Symposium,,,,,Qualis 2017-2020,,,,
CompID900893,LAW,Linguistic Annotation Workshop,,,,,Qualis 2017-2020,,,,
CompID900894,LAWCG,Latin American Workshop on Cliques in Graphs,,,,,Qualis 2017-2020,,,,
CompID900895,LAWCN,Latin-American Workshop on Computational Neuroscience,,,,,Qualis 2017-2020,,,,
CompID900896,LAWEB,Latin American Web Congress,,,,,Qualis 2017-2020,,,,
CompID900897,LCN,IEEE Conference on Local Computer Networks,,,,,Qualis 2017-2020,,,,
CompID900898,LCTES,"ACM SIGPLAN/SIGBED Conference on Languages, Compilers, and Tools for Embedded Systems",,,,,Qualis 2017-2020,,,,
CompID900899,LCTRTS,"ACM SIGPLAN/SIGBED Conference on Languages, Compilers, and Tools for Real-Time Systems",,,,,Qualis 2017-2020,,,,
CompID900900,LDAV,IEEE Symposium on Large Data Analysis and Visualization,,,,,Qualis 2017-2020,,,,
CompID900901,LFCS,Symposium on Logical Foundations of Computer Science,,,,,Qualis 2017-2020,,,,
CompID900902,LICS,ACM/IEEE Symposium on Logic in Computer Science,,,,,Qualis 2017-2020,,,,
CompID900903,LIDTA,Workshop on Learning with Imbalanced Domains: Theory and Applications,,,,,Qualis 2017-2020,,,,
CompID900904,LINKDEM,Workshop on Linked Democracy : Artificial Intelligence for Democratic Innovation,,,,,Qualis 2017-2020,,,,
CompID900905,LION,Learning and Intelligent Optimization Conference,,,,,Qualis 2017-2020,,,,
CompID900906,LMCS,Logical Methods in Computer Science,,,,,Qualis 2017-2020,,,,
CompID900907,LocalRec,"International Workshop on Location-Based Recommendations, Geosocial Networks and Geoadvertising",,,,,Qualis 2017-2020,,,,
CompID900908,LocWeb,International Workshop on Location and the Web,,,,,Qualis 2017-2020,,,,
CompID900909,LoPaS,Location Privacy and Security Workshop,,,,,Qualis 2017-2020,,,,
CompID900910,LOPSTR,International Symposium on Logic-based Program Synthesis and Transformation,,,,,Qualis 2017-2020,,,,
CompID900911,LREC,International Conference on Language Resources and Evaluation,,,,,Qualis 2017-2020,,,,
CompID900912,LSFA,"International Workshop on Logical and Semantic Frameworks, with Applications",,,,,Qualis 2017-2020,,,,
CompID900913,LTEC,International Workshop on Learning Technology for Education Challenges,,,,,Qualis 2017-2020,,,,
CompID900914,M4IOT,Workshop on Middleware for Context-Aware Applications in the IoT,,,,,Qualis 2017-2020,,,,
CompID900915,MABS,International Workshop on Multi-Agent Based Simulation,,,,,Qualis 2017-2020,,,,
CompID900916,MANSDNNFV,International Workshop on Management of SDN and NFV Systems,,,,,Qualis 2017-2020,,,,
CompID900917,MASCOTS,"International Symposium on the Modeling, Analysis, and Simulation of Computer and Telecommunication Systems",,,,,Qualis 2017-2020,,,,
CompID900918,MASS,IEEE International Conference on Mobile Adhoc and Sensor Systems,,,,,Qualis 2017-2020,,,,
CompID900919,MASS2,IEEE International Conference on Mobile Ad-Hoc and Smart Systems,,,,,Qualis 2017-2020,,,,
CompID900920,MATES,German Conference on Multiagent System Technologies,,,,,Qualis 2017-2020,,,,
CompID900921,MCDM,International Conference on Multiple Criteria Decision Making,,,,,Qualis 2017-2020,,,,
CompID900922,MCM,International Conference on Mathematics and Computation in Music,,,,,Qualis 2017-2020,,,,
CompID900923,MCPR2,Mexican Conference on Pattern Recognition,,,,,Qualis 2017-2020,,,,
CompID900924,MCSoC,International Symposium on Embedded Multicore/Many-core Systems-on-Chip,,,,,Qualis 2017-2020,,,,
CompID900925,MDAI,International Conference on Modeling Decisions for Artificial Intelligence,,,,,Qualis 2017-2020,,,,
CompID900926,MDM,IEEE International Conference on Mobile Data Management,,,,,Qualis 2017-2020,,,,
CompID900927,MED,Mediterranean Conference on Control and Automation,,,,,Qualis 2017-2020,,,,
CompID900928,MedComNet,Mediterranean Communication and Computer Networking Conference,,,,,Qualis 2017-2020,,,,
CompID900929,MEDES,International Conference on Management of Emergent Digital EcoSystems,,,,,Qualis 2017-2020,,,,
CompID900930,MEDHOCNET,Mediterranean Ad Hoc Networking Workshop,,,,,Qualis 2017-2020,,,,
CompID900931,MEDINFO,World Congress on Medical and Health Informatics,,,,,Qualis 2017-2020,,,,
CompID900932,MEMEA,IEEE International Symposium on Medical Measurements and Applications,,,,,Qualis 2017-2020,,,,
CompID900933,MEMSYS,International Symposium on Memory Systems,,,,,Qualis 2017-2020,,,,
CompID900934,MEPDaW,Managing the Evolution and Preservation of the Data Web,,,,,Qualis 2017-2020,,,,
CompID900935,MESA,IEEE/ASME International Conference on Mechatronic and Embedded Systems and Applications,,,,,Qualis 2017-2020,,,,
CompID900936,META,International Workshop on Meta-Programming Techniques and Reflection,,,,,Qualis 2017-2020,,,,
CompID900937,MetaLearn,Workshop on Meta-Learning,,,,,Qualis 2017-2020,,,,
CompID900938,MFCS,International Symposium on Mathematical Foundations of Computer Science,,,,,Qualis 2017-2020,,,,
CompID900939,MFI,IEEE International Conference on Multisensor Fusion and Integration for Intelligent Systems,,,,,Qualis 2017-2020,,,,
CompID900940,MIC,Metaheuristics International Conference,,,,,Qualis 2017-2020,,,,
CompID900941,MICAI,Mexican International Conference on Artificial Intelligence,,,,,Qualis 2017-2020,,,,
CompID900942,MICRO,IEEE/ACM International Symposium on Microarchitecture,,,,,Qualis 2017-2020,,,,
CompID900943,MIDDLEWARE,International Middleware Conference,,,,,Qualis 2017-2020,,,,
CompID900944,MIE,Medical Informatics Europe,,,,,Qualis 2017-2020,,,,
CompID900945,MIG,ACM Siggraph Conference on Motion in Games,,,,,Qualis 2017-2020,,,,
CompID900946,MILCOM,Military Communications Conference,,,,,Qualis 2017-2020,,,,
CompID900947,MISE,Workshop on Modeling in Software Engineering,,,,,Qualis 2017-2020,,,,
CompID900948,MIXDES,International Conference on Mixed Design of Integrated Circuits and Systems,,,,,Qualis 2017-2020,,,,
CompID900949,ML4H,Machine Learning for Health,,,,,Qualis 2017-2020,,,,
CompID900950,MLDM,International Conference on Machine Learning and Data Mining in Pattern Recognition,,,,,Qualis 2017-2020,,,,
CompID900951,MLOBD,"International Workshop on Machine Learning, Optimization and Big Data",,,,,Qualis 2017-2020,,,,
CompID900952,MLSP,IEEE International Workshop on Machine Learning for Signal Processing,,,,,Qualis 2017-2020,,,,
CompID900953,MMAR,International Conference on Methods and Models in Automation and Robotics,,,,,Qualis 2017-2020,,,,
CompID900954,MMM,International Conference on Multimedia Modelling,,,,,Qualis 2017-2020,,,,
CompID900955,MMRP,International Workshop on Multilayer Music Representation and Processing,,,,,Qualis 2017-2020,,,,
CompID900956,MMSP,International Workshop on Multimedia and Signal Processing,,,,,Qualis 2017-2020,,,,
CompID900957,MMSYS,ACM Multimedia Systems Conference,,,,,Qualis 2017-2020,,,,
CompID900958,MNR,Mostra Nacional de Robótica,,,,,Qualis 2017-2020,,,,
CompID900959,MobiArch,Workshop on Mobility in the Evolving Internet Architecture,,,,,Qualis 2017-2020,,,,
CompID900960,MOBICOM,ACM/IEEE International Conference on Mobile Computing and Networking,,,,,Qualis 2017-2020,,,,
CompID900961,MOBIHOC,ACM International Symposium on Mobile Ad Hoc Networking and Computing,,,,,Qualis 2017-2020,,,,
CompID900962,MOBILEHCI,International Conference on Human-Computer Interaction with Mobile Devices and Services,,,,,Qualis 2017-2020,,,,
CompID900963,MOBILESOFT,International Conference on Mobile Software Engineering and Systems,,,,,Qualis 2017-2020,,,,
CompID900964,MOBIQUITOUS,"International Conference on Mobile and Ubiquitous Systems: Computing, Networking and Services",,,,,Qualis 2017-2020,,,,
CompID900965,MobiSys,"Annual International Conference on Mobile Systems, Applications, and Services",,,,,Qualis 2017-2020,,,,
CompID900966,MOBIWAC,ACM International Symposium on Mobility Management and Wireless Access,,,,,Qualis 2017-2020,,,,
CompID900967,MOCO,International Conference on Movement and Computing,,,,,Qualis 2017-2020,,,,
CompID900968,MODELS,International Conference on Model Driven Engineering Languages and Systems,,,,,Qualis 2017-2020,,,,
CompID900969,MODELSWARD,International Conference on Model-Driven Engineering and Software Development,,,,,Qualis 2017-2020,,,,
CompID900970,MODRE,International Model-Driven Requirements Engineering,,,,,Qualis 2017-2020,,,,
CompID900971,MODULARITY,International Conference on Modularity,,,,,Qualis 2017-2020,,,,
CompID900972,MoMM,International Conference on Advances in Mobile Computing & Multimedia,,,,,Qualis 2017-2020,,,,
CompID900973,MRS,International Symposium on Multi-Robot and Multi-Agent Systems,,,,,Qualis 2017-2020,,,,
CompID900974,MSN,International Conference on Mobile Ad-Hoc and Sensor Networks,,,,,Qualis 2017-2020,,,,
CompID900975,MSR,Working Conference on Mining Software Repositories,,,,,Qualis 2017-2020,,,,
CompID900976,MSSiS,Workshop deModelagem e Simulação de Sistemas Intensivos em Software,,,,,Qualis 2017-2020,,,,
CompID900977,MSST,IEEE Symposium on Mass Storage Systems and Technologies,,,,,Qualis 2017-2020,,,,
CompID900978,MSWIM,"ACM International Conference on Modeling, Analysis and Simulation of Wireless and Mobile Systems",,,,,Qualis 2017-2020,,,,
CompID900979,MTSR,International Conference on Metadata and Semantics Research,,,,,Qualis 2017-2020,,,,
CompID900980,MULTI,International Workshop on Multi-Level Modeling,,,,,Qualis 2017-2020,,,,
CompID900981,MULTITEMP,International Workshop on the Analysis of Multitemporal Remote Sensing Images,,,,,Qualis 2017-2020,,,,
CompID900982,MUM,International Conference on Mobile and Ubiquitous Multimedia,,,,,Qualis 2017-2020,,,,
CompID900983,MVA,IAPR International Conference on Machine Vision Applications,,,,,Qualis 2017-2020,,,,
CompID900984,MWE,Workshop on Multiword Expressions,,,,,Qualis 2017-2020,,,,
CompID900985,MWSCAS,International Midwest Symposium on Circuits and Systems,,,,,Qualis 2017-2020,,,,
CompID900986,NAACL,North American Chapter of the Association for Computational Linguistics Annual Meeting,,,,,Qualis 2017-2020,,,,
CompID900987,NAFIPS,Annual Conference of the North American Fuzzy Information Processing Society,,,,,Qualis 2017-2020,,,,
CompID900988,NCA,IEEE International Symposium on Network Computing and Applications,,,,,Qualis 2017-2020,,,,
CompID900989,NDSS,Network and Distributed System Security Symposium,,,,,Qualis 2017-2020,,,,
CompID900990,NESY@HLAI,Workshop on Neural-Symbolic Learning and Reasoning,,,,,Qualis 2017-2020,,,,
CompID900991,NETSOFT,IEEE Conference on Network Softwarization,,,,,Qualis 2017-2020,,,,
CompID900992,NetSys,International Conference on Networked Systems,,,,,Qualis 2017-2020,,,,
CompID900993,NETWORKING,IFIP Networking Conference,,,,,Qualis 2017-2020,,,,
CompID900994,NETWORKS,International Telecommunications Network Strategy and Planning Symposium,,,,,Qualis 2017-2020,,,,
CompID900995,NeurIPS,Neural Information Processing Systems,,,,,Qualis 2017-2020,,,,
CompID900996,NEW2AN,"International Conference on Internet of Things, Smart Spaces, and Next Generation Networks and Systems",,,,,Qualis 2017-2020,,,,
CompID900997,NEWCAS,IEEE International New Circuits and Systems Conference,,,,,Qualis 2017-2020,,,,
CompID900998,NFM,NASA Formal Methods Symposium,,,,,Qualis 2017-2020,,,,
CompID900999,NFV-SDN,IEEE Conference on Network Function Virtualization and Software Defined Networks,,,,,Qualis 2017-2020,,,,
CompID901000,NHT,Workshop on Narrative and Hypertext,,,,,Qualis 2017-2020,,,,
CompID901001,NIME,International Conference on New Interfaces for Musical Expression,,,,,Qualis 2017-2020,,,,
CompID901002,NLDB,International Conference on Application of Natural Language to Information Systems,,,,,Qualis 2017-2020,,,,
CompID901003,NOCS,ACM/IEEE International Symposium on Networks-on-Chip,,,,,Qualis 2017-2020,,,,
CompID901004,NOF,International Conference on Network of the Future,,,,,Qualis 2017-2020,,,,
CompID901005,NOMS,IEEE/IFIP Network Operations and Management Symposium,,,,,Qualis 2017-2020,,,,
CompID901006,NORCAS,Nordic Circuits and Systems Conference,,,,,Qualis 2017-2020,,,,
CompID901007,NordiCHI,Nordic Conference on Human-Computer Interaction,,,,,Qualis 2017-2020,,,,
CompID901008,NSDI,Networked Systems Design and Implementation,,,,,Qualis 2017-2020,,,,
CompID901009,NSS,Network and System Security,,,,,Qualis 2017-2020,,,,
CompID901010,NSV,International Workshop on Numerical Software Verification,,,,,Qualis 2017-2020,,,,
CompID901011,NTMS,"IFIP International Conference on New Technologies, Mobility and Security",,,,,Qualis 2017-2020,,,,
CompID901012,OCEAN,IEEE Oceans Conference,,,,,Qualis 2017-2020,,,,
CompID901013,OM,International Workshop on Ontology Matching,,,,,Qualis 2017-2020,,,,
CompID901014,ONDM,Conference on Optical Network Design and Modeling,,,,,Qualis 2017-2020,,,,
CompID901015,ONTOBRAS,Seminar on Ontology Research in Brazil,,,,,Qualis 2017-2020,,,,
CompID901016,Onward!,Onward!,,,,,Qualis 2017-2020,,,,
CompID901017,OOPSLA,"Conference on Object-Oriented Programming Systems, Languages, and Applications",,,,,Qualis 2017-2020,,,,
CompID901018,OpenSym,International Symposium on Open Collaboration,,,,,Qualis 2017-2020,,,,
CompID901019,OPODIS,International Conference on Principles of Distributed Systems,,,,,Qualis 2017-2020,,,,
CompID901020,OR,International Conference on Operations Research,,,,,Qualis 2017-2020,,,,
CompID901021,OSDI,USENIX Symposium on Operating Systems Design and Implementation,,,,,Qualis 2017-2020,,,,
CompID901022,OSS,International Conference on Open Source Systems,,,,,Qualis 2017-2020,,,,
CompID901023,OzCHI,Australian Conference on Human-Computer Interaction,,,,,Qualis 2017-2020,,,,
CompID901024,PAAMS,"International Conference on Practical Applications of Agents, Multi-Agent Systems and Sustainability",,,,,Qualis 2017-2020,,,,
CompID901025,PAAR,Practical Aspects of Automated Reasoning,,,,,Qualis 2017-2020,,,,
CompID901026,PACBB,International Conference on Practical Applications of Computational Biology & Bioinformatics,,,,,Qualis 2017-2020,,,,
CompID901027,PacificVis,IEEE Pacific Visualization Symposium,,,,,Qualis 2017-2020,,,,
CompID901028,PACIS,Pacific Asia Conference on Information Systems,,,,,Qualis 2017-2020,,,,
CompID901029,PACT,International Conference on Parallel Computing Technologies,,,,,Qualis 2017-2020,,,,
CompID901030,PACTT,International Conference on Parallel Architectures and Compilation Techniques,,,,,Qualis 2017-2020,,,,
CompID901031,PAKDD,Pacific-Asia Conference on Knowledge Discovery and Data Mining,,,,,Qualis 2017-2020,,,,
CompID901032,PAM,Passive and Active Network Measurement Conference,,,,,Qualis 2017-2020,,,,
CompID901033,ParCO,International Conference on Parallel Computing,,,,,Qualis 2017-2020,,,,
CompID901034,PATAT,International Conference on the Practice and Theory of Automated Timetabling,,,,,Qualis 2017-2020,,,,
CompID901035,PATMOS,"International Workshop on Power and Timing Modeling, Optimization and Simulation",,,,,Qualis 2017-2020,,,,
CompID901036,PATTERNS,International Conferences on Pervasive Patterns and Applications,,,,,Qualis 2017-2020,,,,
CompID901037,PDC,Participatory Design Conference,,,,,Qualis 2017-2020,,,,
CompID901038,PDCAT,"International Conference on Parallel and Distributed Computing, Applications and Technologies",,,,,Qualis 2017-2020,,,,
CompID901039,PDES,IFAC International Conference on Programmable Devices and Embedded Systems,,,,,Qualis 2017-2020,,,,
CompID901040,PDP,"Euromicro International Conference on Parallel, Distributed and Network-Based Processing",,,,,Qualis 2017-2020,,,,
CompID901041,PE-WASUN,"ACM International Symposium on Performance Evaluation of Wireless Ad Hoc, Sensor, and Ubiquitous Networks",,,,,Qualis 2017-2020,,,,
CompID901042,PECCS,Pervasive and Embedded Computing and Communication Systems,,,,,Qualis 2017-2020,,,,
CompID901043,PERCOM,International Conference on Pervasive Computing and Communications,,,,,Qualis 2017-2020,,,,
CompID901044,PerComW,IEEE International Conference on Pervasive Computing and Communication Workshops,,,,,Qualis 2017-2020,,,,
CompID901045,PervasiveHealth,International Conference on Pervasive Computing Technologies for Healthcare,,,,,Qualis 2017-2020,,,,
CompID901046,PESOS,International Workshop on Principles of Engineering Service-Oriented and Cloud Systems,,,,,Qualis 2017-2020,,,,
CompID901047,PETRA,ACM International Conference on PErvasive Technologies Related to Assistive Environments,,,,,Qualis 2017-2020,,,,
CompID901048,PG,Pacific Conference on Computer Graphics and Applications,,,,,Qualis 2017-2020,,,,
CompID901049,PGM,International Conference on Probabilistic Graphical Models,,,,,Qualis 2017-2020,,,,
CompID901050,PIMRC,"International Symposium on Personal, Indoor and Mobile Radio Communications",,,,,Qualis 2017-2020,,,,
CompID901051,PKC,International Conference on Practice and Theory in Public Key Cryptography,,,,,Qualis 2017-2020,,,,
CompID901052,PLATIAL,International Symposium on Platial Information Science,,,,,Qualis 2017-2020,,,,
CompID901053,PLDI,SIGPLAN Conference on Programming Language Design and Implementation,,,,,Qualis 2017-2020,,,,
CompID901054,PLOP,Conference on Pattern Languages of Programs,,,,,Qualis 2017-2020,,,,
CompID901055,PODC,ACM Symposium on Principles of Distributed Computing,,,,,Qualis 2017-2020,,,,
CompID901056,PODS,Symposium on Principles of Database Systems,,,,,Qualis 2017-2020,,,,
CompID901057,PoEM,IFIP WG 8.1 Working Conference on the Practice of Enterprise Modelling,,,,,Qualis 2017-2020,,,,
CompID901058,POPL,Symposium on Principles of Programming Languages,,,,,Qualis 2017-2020,,,,
CompID901059,POST,International Conference on Principles of Security and Trust,,,,,Qualis 2017-2020,,,,
CompID901060,PP,SIAM Conference on Parallel Processing for Scientific Computing,,,,,Qualis 2017-2020,,,,
CompID901061,PPAM,International Conference on Parallel Processing and Applied Mathematics,,,,,Qualis 2017-2020,,,,
CompID901062,PPDP,International Symposium on Principles and Practice of Declarative Programming,,,,,Qualis 2017-2020,,,,
CompID901063,PPOPP,ACM SIGPLAN Symposium on Principles and Practice of Parallel Programming,,,,,Qualis 2017-2020,,,,
CompID901064,PPSN,International Conference on Parallel Problem Solving from Nature,,,,,Qualis 2017-2020,,,,
CompID901065,PRDC,Pacific Rim International Symposium on Dependable Computing,,,,,Qualis 2017-2020,,,,
CompID901066,PredictGIS,International Workshop on Prediction of Human Mobility,,,,,Qualis 2017-2020,,,,
CompID901067,PRIMA,nternational Conference on Principles and Practice of Multi-Agent Systems,,,,,Qualis 2017-2020,,,,
CompID901068,PrivOn,"Workshop on Society, Privacy and the Semantic Web",,,,,Qualis 2017-2020,,,,
CompID901069,PROFES,International Conference on Product-Focused Software Process Improvement,,,,,Qualis 2017-2020,,,,
CompID901070,PROMISE,International Conference on Predictive Models and Data Analytics in Software Engineering,,,,,Qualis 2017-2020,,,,
CompID901071,PROPOR,International Conference on Computational Processing of the Portuguese Language,,,,,Qualis 2017-2020,,,,
CompID901072,PSB,Pacific Symposium on Biocomputing,,,,,Qualis 2017-2020,,,,
CompID901073,PSCC,Power Systems Computation Conference,,,,,Qualis 2017-2020,,,,
CompID901074,PST,"International Conference on Privacy, Security and Trust",,,,,Qualis 2017-2020,,,,
CompID901075,Q2SWinet,ACM Symposium on QoS and Security for Wireless and Mobile Networks,,,,,Qualis 2017-2020,,,,
CompID901076,QoMEX,International Workshop on Quality of Multimedia Experience,,,,,Qualis 2017-2020,,,,
CompID901077,QUATIC,International Conference on Quality of Information and Communications Technology,,,,,Qualis 2017-2020,,,,
CompID901078,RADECS,European Conference on Radiation and its Effects on Components and Systems,,,,,Qualis 2017-2020,,,,
CompID901079,RAHA,IEEE Internacional Conference on Robotics and Automation for Humanitarian Applications,,,,,Qualis 2017-2020,,,,
CompID901080,RAID,"International Symposium on Research in Attacks, Intrusions, and Defenses",,,,,Qualis 2017-2020,,,,
CompID901081,RANLP,International Conference on Recent Advances in Natural Language Processing,,,,,Qualis 2017-2020,,,,
CompID901082,RCAR,IEEE International Conference on Real-time Computing and Robotics,,,,,Qualis 2017-2020,,,,
CompID901083,RCIS,International Conference on Research Challenges in Information Science,,,,,Qualis 2017-2020,,,,
CompID901084,RE,IEEE International Requirements Engineering Conference,,,,,Qualis 2017-2020,,,,
CompID901085,REBLS,Workshop on Reactive and Event-Based Languages and Systems,,,,,Qualis 2017-2020,,,,
CompID901086,RECOMB,International Conference on Research in Computational Molecular Biology,,,,,Qualis 2017-2020,,,,
CompID901087,RECONFIG,International Conference on Reconfigurable Computing and FPGAs,,,,,Qualis 2017-2020,,,,
CompID901088,RECOSOC,International Symposium on Reconfigurable Communication-centric Systems-on-Chip,,,,,Qualis 2017-2020,,,,
CompID901089,RECSYS,ACM Conference on Recommender Systems,,,,,Qualis 2017-2020,,,,
CompID901090,REFSQ,International Working Conference on Requirements Engineering: Foundations for Software Quality,,,,,Qualis 2017-2020,,,,
CompID901091,RICE,International Conference on Research in Intelligent and Computing in Engineering,,,,,Qualis 2017-2020,,,,
CompID901092,RITA,International Conference on Robot Intelligence Technology and Applications,,,,,Qualis 2017-2020,,,,
CompID901093,RO-MAN,IEEE International Symposium on Robot and Human Interactive Communication,,,,,Qualis 2017-2020,,,,
CompID901094,ROBIO,IEEE International Conference on Robotics and Biomimetics,,,,,Qualis 2017-2020,,,,
CompID901095,ROBOCUP,Robocup International Symposium,,,,,Qualis 2017-2020,,,,
CompID901096,RoboSoft,IEEE International Conference on Soft Robotics,,,,,Qualis 2017-2020,,,,
CompID901097,ROBOT,Iberian Robotics Conference,,,,,Qualis 2017-2020,,,,
CompID901098,RoMoCo,International Workshop on Robot Motion and Control,,,,,Qualis 2017-2020,,,,
CompID901099,ROOTS,Reversing and Offensive-Oriented Trends Symposium,,,,,Qualis 2017-2020,,,,
CompID901100,ROSE,IEEE International Symposium on Robotic and Sensors Environments,,,,,Qualis 2017-2020,,,,
CompID901101,RSP,IEEE International Symposium on Rapid System Prototyping,,,,,Qualis 2017-2020,,,,
CompID901102,RSS,Robotics: Science and Systems,,,,,Qualis 2017-2020,,,,
CompID901103,RTAS,IEEE REAL-TIME AND EMBEDDED TECHNOLOGY AND APPLICATIONS SYMPOSIUM,,,,,Qualis 2017-2020,,,,
CompID901104,RTCSA,International Conference on Embedded and Real-Time Computing Systems and Applications,,,,,Qualis 2017-2020,,,,
CompID901105,RTIS,International Conference on Real Time Intelligent Systems,,,,,Qualis 2017-2020,,,,
CompID901106,RTSS,Real-Time Systems Symposium,,,,,Qualis 2017-2020,,,,
CompID901107,RuleML+RR,International Joint Conference on Rules and Reasoning,,,,,Qualis 2017-2020,,,,
CompID901108,S&P,IEEE Symposium on Security and Privacy,,,,,Qualis 2017-2020,,,,
CompID901109,SAC,ACM Symposium on Applied Computing,,,,,Qualis 2017-2020,,,,
